serve_type,spin_type,spin_intensity,serve_length,placement_zone,toss_height,contact_point,match_id,game_number,server_score,receiver_score,game_state,opponent_id,opponent_skill_level,opponent_style,side,return_type,return_quality,return_placement,rally_length,point_outcome,point_end_type,intended_setup,rally_type_achieved,chop_rally_outcome,point_won,score_margin,total_points_played_in_game,is_tied,is_trailing,is_leading,is_late_game,is_deuce_or_later,is_game_point_for_server,is_game_point_against_server,opponent_is_looper,opponent_is_chopper,opponent_is_attacker,spin_x_looper,score_margin_abs,is_high_pressure,opponent_skill_numeric,serve_spin_combo,serve_length_spin_combo,serve_placement_combo,full_serve_combo,is_heavy_spin,is_low_spin,spin_length_interaction,combo_attempts,combo_win_rate,combo_reliability
reverse_pendulum,sidespin-top,3,short,wide_BH,medium,extended_forehand,1,4,8,2,leading,1,intermediate,looper,forehand_side,loop,2,wide_FH,5,won,chop_rally_won,force_pop_up,attack_rally,not_applicable,1,6,10,0,0,1,0,0,0,0,1,0,0,3,6,0,2.0,reverse_pendulum_sidespin-top,short_sidespin-top,reverse_pendulum_wide_BH,reverse_pendulum_sidespin-top_short_wide_BH,1,0,3_short,1,0.456,0.0
short_backspin,backspin,3,short,wide_BH,low,low_table_level,1,4,9,2,leading,1,intermediate,looper,forehand_side,push,1,deep_BH,5,lost,forced_error,start_chop_rally,mixed,not_applicable,0,7,11,0,0,1,0,0,0,0,1,0,0,3,7,0,2.0,short_backspin_backspin,short_backspin,short_backspin_wide_BH,short_backspin_backspin_short_wide_BH,1,0,3_short,18,0.35294117647058826,0.5666666666666667
pendulum,backspin,1,long,elbow,high,hip_level_forehand,1,4,9,3,leading,1,intermediate,looper,forehand_side,banana_flip,2,wide_BH,5,lost,chop_rally_lost,force_pop_up,attack_rally,not_applicable,0,6,12,0,0,1,0,0,0,0,1,0,0,1,6,0,2.0,pendulum_backspin,long_backspin,pendulum_elbow,pendulum_backspin_long_elbow,0,1,1_long,7,0.16666666666666666,0.2
short_backspin,backspin,3,half_long,middle_FH,medium,low_table_level,1,4,9,4,leading,1,intermediate,looper,forehand_side,push,2,deep_FH,11,lost,chop_rally_lost,start_chop_rally,chop_rally,lost,0,5,13,0,0,1,0,0,0,0,1,0,0,3,5,0,2.0,short_backspin_backspin,half_long_backspin,short_backspin_middle_FH,short_backspin_backspin_half_long_middle_FH,1,0,3_half_long,5,0.5,0.13333333333333333
short_backspin,backspin,3,short,elbow,low,body_center,1,4,9,5,leading,1,intermediate,looper,forehand_side,push,2,deep_BH,7,won,chop_rally_won,force_weak_push,chop_rally,won,1,4,14,0,0,1,0,0,0,0,1,0,0,3,4,0,2.0,short_backspin_backspin,short_backspin,short_backspin_elbow,short_backspin_backspin_short_elbow,1,0,3_short,19,0.5555555555555556,0.6
pendulum,backspin,3,long,middle_FH,low,hip_level_forehand,1,4,10,5,game_point,1,intermediate,looper,forehand_side,loop,2,short_FH,2,won,forced_error,start_chop_rally,attack_rally,not_applicable,1,5,15,0,0,1,0,0,1,0,1,0,0,3,5,1,2.0,pendulum_backspin,long_backspin,pendulum_middle_FH,pendulum_backspin_long_middle_FH,1,0,3_long,3,0.5,0.06666666666666667
tomahawk,sidespin-back,1,half_long,wide_BH,medium,extended_forehand,1,5,0,0,neutral,1,intermediate,looper,forehand_side,pop_up,1,wide_BH,4,won,winner,start_chop_rally,attack_rally,not_applicable,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2.0,tomahawk_sidespin-back,half_long_sidespin-back,tomahawk_wide_BH,tomahawk_sidespin-back_half_long_wide_BH,0,1,1_half_long,3,0.5,0.06666666666666667
tomahawk,sidespin-top,1,long,middle_FH,high,extended_forehand,1,5,1,0,neutral,1,intermediate,looper,forehand_side,flip,3,wide_FH,7,lost,chop_rally_lost,force_pop_up,attack_rally,not_applicable,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,2.0,tomahawk_sidespin-top,long_sidespin-top,tomahawk_middle_FH,tomahawk_sidespin-top_long_middle_FH,0,1,1_long,4,0.6666666666666666,0.1
tomahawk,sidespin-top,3,long,middle_FH,medium,hip_level_forehand,1,5,1,1,neutral,1,intermediate,looper,forehand_side,push,2,short_middle,19,won,forced_error,force_weak_push,chop_rally,won,1,0,2,1,0,0,0,0,0,0,1,0,0,3,0,0,2.0,tomahawk_sidespin-top,long_sidespin-top,tomahawk_middle_FH,tomahawk_sidespin-top_long_middle_FH,1,0,3_long,4,0.3333333333333333,0.1
tomahawk,sidespin-back,3,long,middle_FH,medium,extended_forehand,1,5,2,1,neutral,1,intermediate,looper,forehand_side,push,1,deep_BH,9,lost,chop_rally_lost,force_pop_up,chop_rally,lost,0,1,3,0,0,1,0,0,0,0,1,0,0,3,1,0,2.0,tomahawk_sidespin-back,long_sidespin-back,tomahawk_middle_FH,tomahawk_sidespin-back_long_middle_FH,1,0,3_long,3,0.5,0.06666666666666667
short_backspin,backspin,2,short,wide_BH,high,low_table_level,1,5,2,2,neutral,1,intermediate,looper,forehand_side,flip,2,wide_BH,3,won,winner,force_weak_push,attack_rally,not_applicable,1,0,4,1,0,0,0,0,0,0,1,0,0,2,0,0,2.0,short_backspin_backspin,short_backspin,short_backspin_wide_BH,short_backspin_backspin_short_wide_BH,0,0,2_short,18,0.29411764705882354,0.5666666666666667
reverse_pendulum,sidespin-back,2,half_long,middle_FH,medium,hip_level_forehand,1,5,3,2,neutral,1,intermediate,looper,forehand_side,banana_flip,1,wide_BH,5,won,chop_rally_won,start_chop_rally,attack_rally,not_applicable,1,1,5,0,0,1,0,0,0,0,1,0,0,2,1,0,2.0,reverse_pendulum_sidespin-back,half_long_sidespin-back,reverse_pendulum_middle_FH,reverse_pendulum_sidespin-back_half_long_middle_FH,0,0,2_half_long,2,0.0,0.03333333333333333
reverse_pendulum,sidespin-top,2,long,wide_BH,medium,hip_level_forehand,1,5,4,2,neutral,1,intermediate,looper,forehand_side,banana_flip,2,short_FH,5,lost,unforced_error,force_pop_up,attack_rally,not_applicable,0,2,6,0,0,1,0,0,0,0,1,0,0,2,2,0,2.0,reverse_pendulum_sidespin-top,long_sidespin-top,reverse_pendulum_wide_BH,reverse_pendulum_sidespin-top_long_wide_BH,0,0,2_long,3,0.0,0.06666666666666667
reverse_pendulum,sidespin-back,1,half_long,middle_BH,low,extended_forehand,1,5,4,3,neutral,1,intermediate,looper,forehand_side,banana_flip,2,wide_BH,7,lost,chop_rally_lost,direct_point,attack_rally,not_applicable,0,1,7,0,0,1,0,0,0,0,1,0,0,1,1,0,2.0,reverse_pendulum_sidespin-back,half_long_sidespin-back,reverse_pendulum_middle_BH,reverse_pendulum_sidespin-back_half_long_middle_BH,0,1,1_half_long,4,1.0,0.1
short_backspin,backspin,3,short,wide_BH,low,hip_level_forehand,1,5,4,4,neutral,1,intermediate,looper,forehand_side,push,2,deep_BH,7,lost,forced_error,force_weak_push,mixed,not_applicable,0,0,8,1,0,0,0,0,0,0,1,0,0,3,0,0,2.0,short_backspin_backspin,short_backspin,short_backspin_wide_BH,short_backspin_backspin_short_wide_BH,1,0,3_short,18,0.35294117647058826,0.5666666666666667
short_backspin,float/no-spin,1,half_long,middle_BH,low,hip_level_forehand,1,5,4,5,neutral,1,intermediate,looper,forehand_side,pop_up,1,short_middle,3,won,winner,force_weak_push,attack_rally,not_applicable,1,-1,9,0,1,0,0,0,0,0,1,0,0,1,1,0,2.0,short_backspin_float/no-spin,half_long_float/no-spin,short_backspin_middle_BH,short_backspin_float/no-spin_half_long_middle_BH,0,1,1_half_long,1,0.456,0.0
pendulum,sidespin-back,2,half_long,elbow,medium,hip_level_forehand,1,5,5,5,neutral,1,intermediate,looper,forehand_side,banana_flip,2,short_FH,3,won,chop_rally_won,force_weak_push,attack_rally,not_applicable,1,0,10,1,0,0,0,0,0,0,1,0,0,2,0,0,2.0,pendulum_sidespin-back,half_long_sidespin-back,pendulum_elbow,pendulum_sidespin-back_half_long_elbow,0,0,2_half_long,3,0.0,0.06666666666666667
pendulum,backspin,1,short,middle_FH,medium,extended_forehand,1,5,6,5,neutral,1,intermediate,looper,forehand_side,banana_flip,2,wide_FH,6,won,chop_rally_won,start_chop_rally,attack_rally,not_applicable,1,1,11,0,0,1,0,0,0,0,1,0,0,1,1,0,2.0,pendulum_backspin,short_backspin,pendulum_middle_FH,pendulum_backspin_short_middle_FH,0,1,1_short,9,0.5,0.26666666666666666
pendulum,sidespin-back,2,half_long,wide_BH,low,hip_level_forehand,1,5,7,5,neutral,1,intermediate,looper,forehand_side,flip,2,deep_FH,7,lost,forced_error,start_chop_rally,attack_rally,not_applicable,0,2,12,0,0,1,0,0,0,0,1,0,0,2,2,0,2.0,pendulum_sidespin-back,half_long_sidespin-back,pendulum_wide_BH,pendulum_sidespin-back_half_long_wide_BH,0,0,2_half_long,1,0.456,0.0
tomahawk,sidespin-top,2,half_long,wide_BH,medium,hip_level_forehand,1,5,7,6,neutral,1,intermediate,looper,forehand_side,pop_up,1,deep_FH,7,won,forced_error,force_weak_push,attack_rally,not_applicable,1,1,13,0,0,1,0,0,0,0,1,0,0,2,1,0,2.0,tomahawk_sidespin-top,half_long_sidespin-top,tomahawk_wide_BH,tomahawk_sidespin-top_half_long_wide_BH,0,0,2_half_long,4,0.3333333333333333,0.1
pendulum,backspin,2,short,middle_FH,medium,hip_level_forehand,1,5,8,6,neutral,1,intermediate,looper,forehand_side,pop_up,1,wide_FH,3,won,winner,force_pop_up,attack_rally,not_applicable,1,2,14,0,0,1,0,0,0,0,1,0,0,2,2,0,2.0,pendulum_backspin,short_backspin,pendulum_middle_FH,pendulum_backspin_short_middle_FH,0,0,2_short,9,0.5,0.26666666666666666
pendulum,sidespin-back,3,short,middle_FH,low,extended_forehand,1,5,9,6,neutral,1,intermediate,looper,forehand_side,push,2,deep_FH,20,lost,unforced_error,force_weak_push,chop_rally,lost,0,3,15,0,0,1,0,0,0,0,1,0,0,3,3,0,2.0,pendulum_sidespin-back,short_sidespin-back,pendulum_middle_FH,pendulum_sidespin-back_short_middle_FH,1,0,3_short,7,0.6666666666666666,0.2
pendulum,backspin,2,short,elbow,medium,hip_level_forehand,1,5,9,7,neutral,1,intermediate,looper,forehand_side,flip,2,deep_FH,2,lost,chop_rally_lost,start_chop_rally,attack_rally,not_applicable,0,2,16,0,0,1,1,0,0,0,1,0,0,2,2,0,2.0,pendulum_backspin,short_backspin,pendulum_elbow,pendulum_backspin_short_elbow,0,0,2_short,13,0.4166666666666667,0.4
pendulum,sidespin-back,3,long,elbow,low,hip_level_forehand,1,5,9,8,neutral,1,intermediate,looper,forehand_side,loop,2,short_middle,7,lost,chop_rally_lost,force_weak_push,attack_rally,not_applicable,0,1,17,0,0,1,1,0,0,0,1,0,0,3,1,0,2.0,pendulum_sidespin-back,long_sidespin-back,pendulum_elbow,pendulum_sidespin-back_long_elbow,1,0,3_long,6,0.6,0.16666666666666666
reverse_pendulum,sidespin-back,3,half_long,wide_BH,high,extended_forehand,1,5,9,9,neutral,1,intermediate,looper,forehand_side,push,2,deep_BH,6,won,winner,force_pop_up,chop_rally,won,1,0,18,1,0,0,1,0,0,0,1,0,0,3,0,0,2.0,reverse_pendulum_sidespin-back,half_long_sidespin-back,reverse_pendulum_wide_BH,reverse_pendulum_sidespin-back_half_long_wide_BH,1,0,3_half_long,6,0.2,0.16666666666666666
pendulum,backspin,2,long,wide_BH,low,hip_level_forehand,1,5,10,9,game_point,1,intermediate,looper,forehand_side,loop,2,short_FH,2,won,chop_rally_won,force_pop_up,attack_rally,not_applicable,1,1,19,0,0,1,1,0,1,0,1,0,0,2,1,1,2.0,pendulum_backspin,long_backspin,pendulum_wide_BH,pendulum_backspin_long_wide_BH,0,0,2_long,6,0.2,0.16666666666666666
short_backspin,backspin,3,short,middle_BH,low,low_table_level,2,1,0,0,neutral,5,advanced,defender,backhand_side,push,2,short_FH,3,lost,forced_error,force_weak_push,mixed,not_applicable,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,short_backspin_backspin,short_backspin,short_backspin_middle_BH,short_backspin_backspin_short_middle_BH,1,0,3_short,12,0.7272727272727273,0.36666666666666664
short_backspin,backspin,3,short,wide_BH,medium,body_center,2,1,0,1,neutral,5,advanced,defender,backhand_side,push,2,deep_FH,9,lost,forced_error,force_weak_push,chop_rally,lost,0,-1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,3.0,short_backspin_backspin,short_backspin,short_backspin_wide_BH,short_backspin_backspin_short_wide_BH,1,0,3_short,18,0.35294117647058826,0.5666666666666667
short_backspin,backspin,2,short,elbow,low,low_table_level,2,1,0,2,neutral,5,advanced,defender,backhand_side,pop_up,1,short_FH,4,won,forced_error,start_chop_rally,attack_rally,not_applicable,1,-2,2,0,1,0,0,0,0,0,0,0,0,0,2,0,3.0,short_backspin_backspin,short_backspin,short_backspin_elbow,short_backspin_backspin_short_elbow,0,0,2_short,19,0.5555555555555556,0.6
short_backspin,backspin,3,short,wide_BH,low,low_table_level,2,1,1,2,neutral,5,advanced,defender,backhand_side,push,2,short_FH,12,lost,chop_rally_lost,start_chop_rally,chop_rally,lost,0,-1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,3.0,short_backspin_backspin,short_backspin,short_backspin_wide_BH,short_backspin_backspin_short_wide_BH,1,0,3_short,18,0.35294117647058826,0.5666666666666667
short_backspin,backspin,2,half_long,middle_FH,low,low_table_level,2,1,1,3,neutral,5,advanced,defender,backhand_side,push,2,wide_FH,19,won,forced_error,force_weak_push,chop_rally,won,1,-2,4,0,1,0,0,0,0,0,0,0,0,0,2,0,3.0,short_backspin_backspin,half_long_backspin,short_backspin_middle_FH,short_backspin_backspin_half_long_middle_FH,0,0,2_half_long,5,0.25,0.13333333333333333
reverse_pendulum,sidespin-top,2,short,wide_FH,high,body_center,2,1,2,3,neutral,5,advanced,defender,backhand_side,push,2,short_middle,2,won,chop_rally_won,force_pop_up,mixed,not_applicable,1,-1,5,0,1,0,0,0,0,0,0,0,0,0,1,0,3.0,reverse_pendulum_sidespin-top,short_sidespin-top,reverse_pendulum_wide_FH,reverse_pendulum_sidespin-top_short_wide_FH,0,0,2_short,1,0.456,0.0
no_spin_disguised,float/no-spin,1,short,wide_BH,medium,hip_level_forehand,2,1,3,3,neutral,5,advanced,defender,backhand_side,miss,0,not_applicable,1,won,forced_error,direct_point,direct_point,not_applicable,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,no_spin_disguised_float/no-spin,short_float/no-spin,no_spin_disguised_wide_BH,no_spin_disguised_float/no-spin_short_wide_BH,0,1,1_short,3,0.5,0.06666666666666667
tomahawk,sidespin-back,3,half_long,wide_FH,medium,extended_forehand,2,1,4,3,neutral,5,advanced,defender,backhand_side,push,2,deep_BH,19,lost,forced_error,force_pop_up,chop_rally,lost,0,1,7,0,0,1,0,0,0,0,0,0,0,0,1,0,3.0,tomahawk_sidespin-back,half_long_sidespin-back,tomahawk_wide_FH,tomahawk_sidespin-back_half_long_wide_FH,1,0,3_half_long,1,0.456,0.0
short_backspin,float/no-spin,2,short,elbow,low,low_table_level,2,1,4,4,neutral,5,advanced,defender,backhand_side,loop,3,wide_BH,4,lost,forced_error,force_weak_push,attack_rally,not_applicable,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,short_backspin_float/no-spin,short_float/no-spin,short_backspin_elbow,short_backspin_float/no-spin_short_elbow,0,0,2_short,1,0.456,0.0
short_backspin,backspin,3,short,middle_BH,low,hip_level_forehand,2,1,4,5,neutral,5,advanced,defender,backhand_side,miss,0,not_applicable,1,won,forced_error,force_weak_push,direct_point,not_applicable,1,-1,9,0,1,0,0,0,0,0,0,0,0,0,1,0,3.0,short_backspin_backspin,short_backspin,short_backspin_middle_BH,short_backspin_backspin_short_middle_BH,1,0,3_short,12,0.6363636363636364,0.36666666666666664
short_backspin,backspin,2,long,elbow,low,body_center,2,1,5,5,neutral,5,advanced,defender,backhand_side,push,3,deep_FH,5,won,chop_rally_won,force_weak_push,mixed,not_applicable,1,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,short_backspin_backspin,long_backspin,short_backspin_elbow,short_backspin_backspin_long_elbow,0,0,2_long,2,0.0,0.03333333333333333
tomahawk,sidespin-top,3,half_long,elbow,high,high_forehand,2,1,6,5,neutral,5,advanced,defender,backhand_side,push,2,short_FH,2,lost,forced_error,force_pop_up,mixed,not_applicable,0,1,11,0,0,1,0,0,0,0,0,0,0,0,1,0,3.0,tomahawk_sidespin-top,half_long_sidespin-top,tomahawk_elbow,tomahawk_sidespin-top_half_long_elbow,1,0,3_half_long,1,0.456,0.0
pendulum,sidespin-back,2,long,wide_BH,low,hip_level_forehand,2,1,6,6,neutral,5,advanced,defender,backhand_side,loop,2,deep_BH,6,lost,forced_error,start_chop_rally,attack_rally,not_applicable,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,pendulum_sidespin-back,long_sidespin-back,pendulum_wide_BH,pendulum_sidespin-back_long_wide_BH,0,0,2_long,2,1.0,0.03333333333333333
pendulum,sidespin-back,3,short,wide_FH,low,extended_forehand,2,1,6,7,neutral,5,advanced,defender,backhand_side,push,2,deep_BH,18,won,chop_rally_won,start_chop_rally,chop_rally,won,1,-1,13,0,1,0,0,0,0,0,0,0,0,0,1,0,3.0,pendulum_sidespin-back,short_sidespin-back,pendulum_wide_FH,pendulum_sidespin-back_short_wide_FH,1,0,3_short,6,0.8,0.16666666666666666
pendulum,backspin,2,half_long,wide_FH,low,hip_level_forehand,2,1,7,7,neutral,5,advanced,defender,backhand_side,push,2,short_middle,11,lost,chop_rally_lost,force_weak_push,chop_rally,lost,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,pendulum_backspin,half_long_backspin,pendulum_wide_FH,pendulum_backspin_half_long_wide_FH,0,0,2_half_long,3,0.5,0.06666666666666667
backhand,float/no-spin,1,half_long,wide_BH,low,hip_level_backhand,2,1,7,8,neutral,5,advanced,defender,backhand_side,push,2,wide_FH,4,lost,unforced_error,force_pop_up,mixed,not_applicable,0,-1,15,0,1,0,0,0,0,0,0,0,0,0,1,0,3.0,backhand_float/no-spin,half_long_float/no-spin,backhand_wide_BH,backhand_float/no-spin_half_long_wide_BH,0,1,1_half_long,1,0.456,0.0
pendulum,backspin,3,short,elbow,low,extended_forehand,2,1,7,9,neutral,5,advanced,defender,backhand_side,push,2,short_FH,13,lost,forced_error,start_chop_rally,chop_rally,lost,0,-2,16,0,1,0,1,0,0,0,0,0,0,0,2,0,3.0,pendulum_backspin,short_backspin,pendulum_elbow,pendulum_backspin_short_elbow,1,0,3_short,13,0.4166666666666667,0.4
pendulum,backspin,3,half_long,wide_BH,medium,extended_forehand,2,1,7,10,game_point,5,advanced,defender,backhand_side,push,2,short_middle,5,lost,chop_rally_lost,direct_point,mixed,not_applicable,0,-3,17,0,1,0,1,0,0,1,0,0,0,0,3,1,3.0,pendulum_backspin,half_long_backspin,pendulum_wide_BH,pendulum_backspin_half_long_wide_BH,1,0,3_half_long,8,0.42857142857142855,0.23333333333333334
tomahawk,sidespin-top,2,half_long,wide_FH,medium,high_forehand,2,2,0,0,neutral,5,advanced,defender,backhand_side,flip,2,wide_BH,4,lost,unforced_error,force_weak_push,attack_rally,not_applicable,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,tomahawk_sidespin-top,half_long_sidespin-top,tomahawk_wide_FH,tomahawk_sidespin-top_half_long_wide_FH,0,0,2_half_long,2,1.0,0.03333333333333333
tomahawk,sidespin-top,3,half_long,wide_BH,high,hip_level_forehand,2,2,0,1,neutral,5,advanced,defender,backhand_side,push,2,deep_FH,2,won,forced_error,force_pop_up,mixed,not_applicable,1,-1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,3.0,tomahawk_sidespin-top,half_long_sidespin-top,tomahawk_wide_BH,tomahawk_sidespin-top_half_long_wide_BH,1,0,3_half_long,4,0.3333333333333333,0.1
short_backspin,backspin,3,short,middle_FH,medium,body_center,2,2,1,1,neutral,5,advanced,defender,backhand_side,push,2,wide_FH,21,lost,chop_rally_lost,force_weak_push,chop_rally,lost,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,short_backspin_backspin,short_backspin,short_backspin_middle_FH,short_backspin_backspin_short_middle_FH,1,0,3_short,8,0.42857142857142855,0.23333333333333334
short_backspin,backspin,3,half_long,middle_BH,low,low_table_level,2,2,1,2,neutral,5,advanced,defender,backhand_side,miss,0,not_applicable,1,won,forced_error,force_weak_push,direct_point,not_applicable,1,-1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,3.0,short_backspin_backspin,half_long_backspin,short_backspin_middle_BH,short_backspin_backspin_half_long_middle_BH,1,0,3_half_long,4,0.6666666666666666,0.1
short_backspin,backspin,3,short,wide_BH,low,low_table_level,2,2,2,2,neutral,5,advanced,defender,backhand_side,push,2,deep_FH,6,lost,forced_error,force_weak_push,chop_rally,lost,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,short_backspin_backspin,short_backspin,short_backspin_wide_BH,short_backspin_backspin_short_wide_BH,1,0,3_short,18,0.35294117647058826,0.5666666666666667
pendulum,backspin,2,long,wide_BH,low,hip_level_forehand,2,2,2,3,neutral,5,advanced,defender,backhand_side,pop_up,2,deep_FH,7,won,chop_rally_won,start_chop_rally,attack_rally,not_applicable,1,-1,5,0,1,0,0,0,0,0,0,0,0,0,1,0,3.0,pendulum_backspin,long_backspin,pendulum_wide_BH,pendulum_backspin_long_wide_BH,0,0,2_long,6,0.2,0.16666666666666666
pendulum,backspin,2,half_long,elbow,high,hip_level_forehand,2,2,3,3,neutral,5,advanced,defender,backhand_side,push,2,wide_BH,12,won,chop_rally_won,force_pop_up,chop_rally,won,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,pendulum_backspin,half_long_backspin,pendulum_elbow,pendulum_backspin_half_long_elbow,0,0,2_half_long,9,0.5,0.26666666666666666
pendulum,backspin,3,long,wide_BH,low,hip_level_forehand,2,2,4,3,neutral,5,advanced,defender,backhand_side,push,2,wide_FH,3,lost,chop_rally_lost,force_weak_push,mixed,not_applicable,0,1,7,0,0,1,0,0,0,0,0,0,0,0,1,0,3.0,pendulum_backspin,long_backspin,pendulum_wide_BH,pendulum_backspin_long_wide_BH,1,0,3_long,6,0.4,0.16666666666666666
pendulum,sidespin-back,2,half_long,middle_FH,low,hip_level_forehand,2,2,4,4,neutral,5,advanced,defender,backhand_side,flip,2,short_FH,2,lost,chop_rally_lost,force_weak_push,attack_rally,not_applicable,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,pendulum_sidespin-back,half_long_sidespin-back,pendulum_middle_FH,pendulum_sidespin-back_half_long_middle_FH,0,0,2_half_long,1,0.456,0.0
backhand,backspin,3,short,elbow,low,hip_level_backhand,2,2,4,5,neutral,5,advanced,defender,backhand_side,push,2,short_middle,10,won,winner,start_chop_rally,chop_rally,won,1,-1,9,0,1,0,0,0,0,0,0,0,0,0,1,0,3.0,backhand_backspin,short_backspin,backhand_elbow,backhand_backspin_short_elbow,1,0,3_short,10,0.5555555555555556,0.3
backhand,backspin,1,long,middle_BH,high,hip_level_backhand,2,2,5,5,neutral,5,advanced,defender,backhand_side,net,0,not_applicable,1,won,forced_error,direct_point,direct_point,not_applicable,1,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,backhand_backspin,long_backspin,backhand_middle_BH,backhand_backspin_long_middle_BH,0,1,1_long,3,0.0,0.06666666666666667
no_spin_disguised,backspin,3,short,elbow,low,low_table_level,2,2,6,5,neutral,5,advanced,defender,backhand_side,push,2,deep_BH,14,lost,unforced_error,force_pop_up,chop_rally,lost,0,1,11,0,0,1,0,0,0,0,0,0,0,0,1,0,3.0,no_spin_disguised_backspin,short_backspin,no_spin_disguised_elbow,no_spin_disguised_backspin_short_elbow,1,0,3_short,2,0.0,0.03333333333333333
backhand,sidespin-back,3,long,middle_FH,low,hip_level_backhand,2,2,6,6,neutral,5,advanced,defender,backhand_side,net,0,not_applicable,1,won,forced_error,force_weak_push,direct_point,not_applicable,1,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,backhand_sidespin-back,long_sidespin-back,backhand_middle_FH,backhand_sidespin-back_long_middle_FH,1,0,3_long,1,0.456,0.0
backhand,float/no-spin,1,short,wide_BH,low,hip_level_backhand,2,2,7,6,neutral,5,advanced,defender,backhand_side,pop_up,1,deep_BH,3,won,chop_rally_won,start_chop_rally,attack_rally,not_applicable,1,1,13,0,0,1,0,0,0,0,0,0,0,0,1,0,3.0,backhand_float/no-spin,short_float/no-spin,backhand_wide_BH,backhand_float/no-spin_short_wide_BH,0,1,1_short,3,0.5,0.06666666666666667
